,Area,Item,Year,hg/ha_yield,pesticides_tonnes,avg_temp
13838,Indonesia,"Rice, paddy",2005,45739,1597,25.59
13839,Indonesia,"Rice, paddy",2005,45739,1597,27.22
13840,Indonesia,"Rice, paddy",2005,45739,1597,27.48
13841,Indonesia,"Rice, paddy",2005,45739,1597,27.44
13842,Indonesia,"Rice, paddy",2005,45739,1597,27.11
13843,Indonesia,"Rice, paddy",2005,45739,1597,27.77
13844,Indonesia,Soybeans,2005,13006,1597,25.59
13845,Indonesia,Soybeans,2005,13006,1597,27.22
13846,Indonesia,Soybeans,2005,13006,1597,27.48
13847,Indonesia,Soybeans,2005,13006,1597,27.44
13848,Indonesia,Soybeans,2005,13006,1597,27.11
13849,Indonesia,Soybeans,2005,13006,1597,27.77
13850,Indonesia,Sweet potatoes,2005,104128,1597,25.59
13851,Indonesia,Sweet potatoes,2005,104128,1597,27.22
13852,Indonesia,Sweet potatoes,2005,104128,1597,27.48
13853,Indonesia,Sweet potatoes,2005,104128,1597,27.44
13854,Indonesia,Sweet potatoes,2005,104128,1597,27.11
13855,Indonesia,Sweet potatoes,2005,104128,1597,27.77
13856,Indonesia,Cassava,2006,162829,1597,25.66
13857,Indonesia,Cassava,2006,162829,1597,27.39
13858,Indonesia,Cassava,2006,162829,1597,27.21
13859,Indonesia,Cassava,2006,162829,1597,27.55
13860,Indonesia,Cassava,2006,162829,1597,26.98
13861,Indonesia,Maize,2006,34699,1597,25.66
13862,Indonesia,Maize,2006,34699,1597,27.39
13863,Indonesia,Maize,2006,34699,1597,27.21
13864,Indonesia,Maize,2006,34699,1597,27.55
13865,Indonesia,Maize,2006,34699,1597,26.98
13866,Indonesia,Potatoes,2006,169363,1597,25.66
13867,Indonesia,Potatoes,2006,169363,1597,27.39
13868,Indonesia,Potatoes,2006,169363,1597,27.21
13869,Indonesia,Potatoes,2006,169363,1597,27.55
13870,Indonesia,Potatoes,2006,169363,1597,26.98
13871,Indonesia,"Rice, paddy",2006,46201,1597,25.66
13872,Indonesia,"Rice, paddy",2006,46201,1597,27.39
13873,Indonesia,"Rice, paddy",2006,46201,1597,27.21
13874,Indonesia,"Rice, paddy",2006,46201,1597,27.55
13875,Indonesia,"Rice, paddy",2006,46201,1597,26.98
13876,Indonesia,Soybeans,2006,12878,1597,25.66
13877,Indonesia,Soybeans,2006,12878,1597,27.39
13878,Indonesia,Soybeans,2006,12878,1597,27.21
13879,Indonesia,Soybeans,2006,12878,1597,27.55
13880,Indonesia,Soybeans,2006,12878,1597,26.98
13881,Indonesia,Sweet potatoes,2006,105267,1597,25.66
13882,Indonesia,Sweet potatoes,2006,105267,1597,27.39
13883,Indonesia,Sweet potatoes,2006,105267,1597,27.21
13884,Indonesia,Sweet potatoes,2006,105267,1597,27.55
13885,Indonesia,Sweet potatoes,2006,105267,1597,26.98
13886,Indonesia,Cassava,2007,166362,1597,25.5
13887,Indonesia,Cassava,2007,166362,1597,27.21
13888,Indonesia,Cassava,2007,166362,1597,27.14
13889,Indonesia,Cassava,2007,166362,1597,27.29
13890,Indonesia,Cassava,2007,166362,1597,26.88
13891,Indonesia,Cassava,2007,166362,1597,27.49
13892,Indonesia,Maize,2007,36601,1597,25.5
13893,Indonesia,Maize,2007,36601,1597,27.21
13894,Indonesia,Maize,2007,36601,1597,27.14
13895,Indonesia,Maize,2007,36601,1597,27.29
13896,Indonesia,Maize,2007,36601,1597,26.88
13897,Indonesia,Maize,2007,36601,1597,27.49
13898,Indonesia,Potatoes,2007,160919,1597,25.5
13899,Indonesia,Potatoes,2007,160919,1597,27.21
13900,Indonesia,Potatoes,2007,160919,1597,27.14
13901,Indonesia,Potatoes,2007,160919,1597,27.29
13902,Indonesia,Potatoes,2007,160919,1597,26.88
13903,Indonesia,Potatoes,2007,160919,1597,27.49
13904,Indonesia,"Rice, paddy",2007,47052,1597,25.5
13905,Indonesia,"Rice, paddy",2007,47052,1597,27.21
13906,Indonesia,"Rice, paddy",2007,47052,1597,27.14
13907,Indonesia,"Rice, paddy",2007,47052,1597,27.29
13908,Indonesia,"Rice, paddy",2007,47052,1597,26.88
13909,Indonesia,"Rice, paddy",2007,47052,1597,27.49
13910,Indonesia,Soybeans,2007,12908,1597,25.5
13911,Indonesia,Soybeans,2007,12908,1597,27.21
13912,Indonesia,Soybeans,2007,12908,1597,27.14
13913,Indonesia,Soybeans,2007,12908,1597,27.29
13914,Indonesia,Soybeans,2007,12908,1597,26.88
13915,Indonesia,Soybeans,2007,12908,1597,27.49
13916,Indonesia,Sweet potatoes,2007,106643,1597,25.5
13917,Indonesia,Sweet potatoes,2007,106643,1597,27.21
13918,Indonesia,Sweet potatoes,2007,106643,1597,27.14
13919,Indonesia,Sweet potatoes,2007,106643,1597,27.29
13920,Indonesia,Sweet potatoes,2007,106643,1597,26.88
13921,Indonesia,Sweet potatoes,2007,106643,1597,27.49
13922,Indonesia,Cassava,2008,180950,1597,25.32
13923,Indonesia,Cassava,2008,180950,1597,26.97
13924,Indonesia,Cassava,2008,180950,1597,27.03
13925,Indonesia,Cassava,2008,180950,1597,27.18
13926,Indonesia,Cassava,2008,180950,1597,26.65
13927,Indonesia,Cassava,2008,180950,1597,27.34
13928,Indonesia,Maize,2008,40776,1597,25.32
13929,Indonesia,Maize,2008,40776,1597,26.97
13930,Indonesia,Maize,2008,40776,1597,27.03
13931,Indonesia,Maize,2008,40776,1597,27.18
13932,Indonesia,Maize,2008,40776,1597,26.65
13933,Indonesia,Maize,2008,40776,1597,27.34
13934,Indonesia,Potatoes,2008,166719,1597,25.32
13935,Indonesia,Potatoes,2008,166719,1597,26.97
13936,Indonesia,Potatoes,2008,166719,1597,27.03
13937,Indonesia,Potatoes,2008,166719,1597,27.18
13938,Indonesia,Potatoes,2008,166719,1597,26.65
13939,Indonesia,Potatoes,2008,166719,1597,27.34
13940,Indonesia,"Rice, paddy",2008,48948,1597,25.32
13941,Indonesia,"Rice, paddy",2008,48948,1597,26.97
13942,Indonesia,"Rice, paddy",2008,48948,1597,27.03
13943,Indonesia,"Rice, paddy",2008,48948,1597,27.18
13944,Indonesia,"Rice, paddy",2008,48948,1597,26.65
13945,Indonesia,"Rice, paddy",2008,48948,1597,27.34
13946,Indonesia,Soybeans,2008,13119,1597,25.32
13947,Indonesia,Soybeans,2008,13119,1597,26.97
13948,Indonesia,Soybeans,2008,13119,1597,27.03
13949,Indonesia,Soybeans,2008,13119,1597,27.18
13950,Indonesia,Soybeans,2008,13119,1597,26.65
13951,Indonesia,Soybeans,2008,13119,1597,27.34
13952,Indonesia,Sweet potatoes,2008,107743,1597,25.32
13953,Indonesia,Sweet potatoes,2008,107743,1597,26.97
13954,Indonesia,Sweet potatoes,2008,107743,1597,27.03
13955,Indonesia,Sweet potatoes,2008,107743,1597,27.18
13956,Indonesia,Sweet potatoes,2008,107743,1597,26.65
13957,Indonesia,Sweet potatoes,2008,107743,1597,27.34
13958,Indonesia,Cassava,2009,187461,1597,25.54
13959,Indonesia,Cassava,2009,187461,1597,27.31
13960,Indonesia,Cassava,2009,187461,1597,27.3
13961,Indonesia,Cassava,2009,187461,1597,27.63
13962,Indonesia,Cassava,2009,187461,1597,26.98
13963,Indonesia,Cassava,2009,187461,1597,27.69
13964,Indonesia,Maize,2009,42372,1597,25.54
13965,Indonesia,Maize,2009,42372,1597,27.31
13966,Indonesia,Maize,2009,42372,1597,27.3
13967,Indonesia,Maize,2009,42372,1597,27.63
13968,Indonesia,Maize,2009,42372,1597,26.98
13969,Indonesia,Maize,2009,42372,1597,27.69
13970,Indonesia,Potatoes,2009,165123,1597,25.54
13971,Indonesia,Potatoes,2009,165123,1597,27.31
13972,Indonesia,Potatoes,2009,165123,1597,27.3
13973,Indonesia,Potatoes,2009,165123,1597,27.63
13974,Indonesia,Potatoes,2009,165123,1597,26.98
13975,Indonesia,Potatoes,2009,165123,1597,27.69
13976,Indonesia,"Rice, paddy",2009,49985,1597,25.54
13977,Indonesia,"Rice, paddy",2009,49985,1597,27.31
13978,Indonesia,"Rice, paddy",2009,49985,1597,27.3
13979,Indonesia,"Rice, paddy",2009,49985,1597,27.63
13980,Indonesia,"Rice, paddy",2009,49985,1597,26.98
13981,Indonesia,"Rice, paddy",2009,49985,1597,27.69
13982,Indonesia,Soybeans,2009,13483,1597,25.54
13983,Indonesia,Soybeans,2009,13483,1597,27.31
13984,Indonesia,Soybeans,2009,13483,1597,27.3
13985,Indonesia,Soybeans,2009,13483,1597,27.63
13986,Indonesia,Soybeans,2009,13483,1597,26.98
13987,Indonesia,Soybeans,2009,13483,1597,27.69
13988,Indonesia,Sweet potatoes,2009,111920,1597,25.54
13989,Indonesia,Sweet potatoes,2009,111920,1597,27.31
13990,Indonesia,Sweet potatoes,2009,111920,1597,27.3
13991,Indonesia,Sweet potatoes,2009,111920,1597,27.63
13992,Indonesia,Sweet potatoes,2009,111920,1597,26.98
13993,Indonesia,Sweet potatoes,2009,111920,1597,27.69
13994,Indonesia,Cassava,2010,202174,1597,25.57
13995,Indonesia,Cassava,2010,202174,1597,27.25
13996,Indonesia,Cassava,2010,202174,1597,27.69
13997,Indonesia,Cassava,2010,202174,1597,27.46
13998,Indonesia,Cassava,2010,202174,1597,26.94
13999,Indonesia,Cassava,2010,202174,1597,27.55
14000,Indonesia,Maize,2010,44359,1597,25.57
14001,Indonesia,Maize,2010,44359,1597,27.25
14002,Indonesia,Maize,2010,44359,1597,27.69
14003,Indonesia,Maize,2010,44359,1597,27.46
14004,Indonesia,Maize,2010,44359,1597,26.94
14005,Indonesia,Maize,2010,44359,1597,27.55
14006,Indonesia,Potatoes,2010,159445,1597,25.57
14007,Indonesia,Potatoes,2010,159445,1597,27.25
14008,Indonesia,Potatoes,2010,159445,1597,27.69
14009,Indonesia,Potatoes,2010,159445,1597,27.46
14010,Indonesia,Potatoes,2010,159445,1597,26.94
14011,Indonesia,Potatoes,2010,159445,1597,27.55
14012,Indonesia,"Rice, paddy",2010,50153,1597,25.57
14013,Indonesia,"Rice, paddy",2010,50153,1597,27.25
14014,Indonesia,"Rice, paddy",2010,50153,1597,27.69
14015,Indonesia,"Rice, paddy",2010,50153,1597,27.46
14016,Indonesia,"Rice, paddy",2010,50153,1597,26.94
14017,Indonesia,"Rice, paddy",2010,50153,1597,27.55
14018,Indonesia,Soybeans,2010,13726,1597,25.57
14019,Indonesia,Soybeans,2010,13726,1597,27.25
14020,Indonesia,Soybeans,2010,13726,1597,27.69
14021,Indonesia,Soybeans,2010,13726,1597,27.46
14022,Indonesia,Soybeans,2010,13726,1597,26.94
14023,Indonesia,Soybeans,2010,13726,1597,27.55
14024,Indonesia,Sweet potatoes,2010,113272,1597,25.57
14025,Indonesia,Sweet potatoes,2010,113272,1597,27.25
14026,Indonesia,Sweet potatoes,2010,113272,1597,27.69
14027,Indonesia,Sweet potatoes,2010,113272,1597,27.46
14028,Indonesia,Sweet potatoes,2010,113272,1597,26.94
14029,Indonesia,Sweet potatoes,2010,113272,1597,27.55
14030,Indonesia,Cassava,2011,202955,1597,25.38
14031,Indonesia,Cassava,2011,202955,1597,27.24
14032,Indonesia,Cassava,2011,202955,1597,27.19
14033,Indonesia,Cassava,2011,202955,1597,27.39
14034,Indonesia,Cassava,2011,202955,1597,26.63
14035,Indonesia,Maize,2011,45652,1597,25.38
14036,Indonesia,Maize,2011,45652,1597,27.24
14037,Indonesia,Maize,2011,45652,1597,27.19
14038,Indonesia,Maize,2011,45652,1597,27.39
14039,Indonesia,Maize,2011,45652,1597,26.63
14040,Indonesia,Potatoes,2011,159562,1597,25.38
14041,Indonesia,Potatoes,2011,159562,1597,27.24
14042,Indonesia,Potatoes,2011,159562,1597,27.19
14043,Indonesia,Potatoes,2011,159562,1597,27.39
14044,Indonesia,Potatoes,2011,159562,1597,26.63
14045,Indonesia,"Rice, paddy",2011,49802,1597,25.38
14046,Indonesia,"Rice, paddy",2011,49802,1597,27.24
14047,Indonesia,"Rice, paddy",2011,49802,1597,27.19
14048,Indonesia,"Rice, paddy",2011,49802,1597,27.39
14049,Indonesia,"Rice, paddy",2011,49802,1597,26.63
14050,Indonesia,Soybeans,2011,13681,1597,25.38
14051,Indonesia,Soybeans,2011,13681,1597,27.24
14052,Indonesia,Soybeans,2011,13681,1597,27.19
14053,Indonesia,Soybeans,2011,13681,1597,27.39
14054,Indonesia,Soybeans,2011,13681,1597,26.63
14055,Indonesia,Sweet potatoes,2011,123289,1597,25.38
14056,Indonesia,Sweet potatoes,2011,123289,1597,27.24
14057,Indonesia,Sweet potatoes,2011,123289,1597,27.19
14058,Indonesia,Sweet potatoes,2011,123289,1597,27.39
14059,Indonesia,Sweet potatoes,2011,123289,1597,26.63
14060,Indonesia,Cassava,2012,214018,1597,25.59
14061,Indonesia,Cassava,2012,214018,1597,27.36
14062,Indonesia,Cassava,2012,214018,1597,27.37
14063,Indonesia,Cassava,2012,214018,1597,27.49
14064,Indonesia,Cassava,2012,214018,1597,26.87
14065,Indonesia,Cassava,2012,214018,1597,27.48
14066,Indonesia,Maize,2012,48987,1597,25.59
14067,Indonesia,Maize,2012,48987,1597,27.36
14068,Indonesia,Maize,2012,48987,1597,27.37
14069,Indonesia,Maize,2012,48987,1597,27.49
14070,Indonesia,Maize,2012,48987,1597,26.87
14071,Indonesia,Maize,2012,48987,1597,27.48
14072,Indonesia,Potatoes,2012,165820,1597,25.59
14073,Indonesia,Potatoes,2012,165820,1597,27.36
14074,Indonesia,Potatoes,2012,165820,1597,27.37
14075,Indonesia,Potatoes,2012,165820,1597,27.49
14076,Indonesia,Potatoes,2012,165820,1597,26.87
14077,Indonesia,Potatoes,2012,165820,1597,27.48
14078,Indonesia,"Rice, paddy",2012,51360,1597,25.59
14079,Indonesia,"Rice, paddy",2012,51360,1597,27.36
14080,Indonesia,"Rice, paddy",2012,51360,1597,27.37
14081,Indonesia,"Rice, paddy",2012,51360,1597,27.49
14082,Indonesia,"Rice, paddy",2012,51360,1597,26.87
14083,Indonesia,"Rice, paddy",2012,51360,1597,27.48
14084,Indonesia,Soybeans,2012,14854,1597,25.59
14085,Indonesia,Soybeans,2012,14854,1597,27.36
14086,Indonesia,Soybeans,2012,14854,1597,27.37
14087,Indonesia,Soybeans,2012,14854,1597,27.49
14088,Indonesia,Soybeans,2012,14854,1597,26.87
14089,Indonesia,Soybeans,2012,14854,1597,27.48
14090,Indonesia,Sweet potatoes,2012,139290,1597,25.59
14091,Indonesia,Sweet potatoes,2012,139290,1597,27.36
14092,Indonesia,Sweet potatoes,2012,139290,1597,27.37
14093,Indonesia,Sweet potatoes,2012,139290,1597,27.49
14094,Indonesia,Sweet potatoes,2012,139290,1597,26.87
14095,Indonesia,Sweet potatoes,2012,139290,1597,27.48
14096,Indonesia,Cassava,2013,224601,1597,25.48
14097,Indonesia,Cassava,2013,224601,1597,27.37
14098,Indonesia,Cassava,2013,224601,1597,27.88
14099,Indonesia,Cassava,2013,224601,1597,27.34
14100,Indonesia,Cassava,2013,224601,1597,26.72
14101,Indonesia,Cassava,2013,224601,1597,27.3
14102,Indonesia,Maize,2013,48441,1597,25.48
14103,Indonesia,Maize,2013,48441,1597,27.37
14104,Indonesia,Maize,2013,48441,1597,27.88
14105,Indonesia,Maize,2013,48441,1597,27.34
14106,Indonesia,Maize,2013,48441,1597,26.72
14107,Indonesia,Maize,2013,48441,1597,27.3
14108,Indonesia,Potatoes,2013,160184,1597,25.48
14109,Indonesia,Potatoes,2013,160184,1597,27.37
14110,Indonesia,Potatoes,2013,160184,1597,27.88
14111,Indonesia,Potatoes,2013,160184,1597,27.34
14112,Indonesia,Potatoes,2013,160184,1597,26.72
14113,Indonesia,Potatoes,2013,160184,1597,27.3
14114,Indonesia,"Rice, paddy",2013,51520,1597,25.48
14115,Indonesia,"Rice, paddy",2013,51520,1597,27.37
14116,Indonesia,"Rice, paddy",2013,51520,1597,27.88
14117,Indonesia,"Rice, paddy",2013,51520,1597,27.34
14118,Indonesia,"Rice, paddy",2013,51520,1597,26.72
14119,Indonesia,"Rice, paddy",2013,51520,1597,27.3
14120,Indonesia,Soybeans,2013,14161,1597,25.48
14121,Indonesia,Soybeans,2013,14161,1597,27.37
14122,Indonesia,Soybeans,2013,14161,1597,27.88
14123,Indonesia,Soybeans,2013,14161,1597,27.34
14124,Indonesia,Soybeans,2013,14161,1597,26.72
14125,Indonesia,Soybeans,2013,14161,1597,27.3
14126,Indonesia,Sweet potatoes,2013,147465,1597,25.48
14127,Indonesia,Sweet potatoes,2013,147465,1597,27.37
14128,Indonesia,Sweet potatoes,2013,147465,1597,27.88
14129,Indonesia,Sweet potatoes,2013,147465,1597,27.34
14130,Indonesia,Sweet potatoes,2013,147465,1597,26.72
14131,Indonesia,Sweet potatoes,2013,147465,1597,27.3
14132,Iraq,Maize,1990,24814,692,23.41
14133,Iraq,Maize,1990,24814,692,19.76
14134,Iraq,Potatoes,1990,166681,692,23.41
14135,Iraq,Potatoes,1990,166681,692,19.76
14136,Iraq,"Rice, paddy",1990,28889,692,23.41
14137,Iraq,"Rice, paddy",1990,28889,692,19.76
14138,Iraq,Sorghum,1990,7273,692,23.41
14139,Iraq,Sorghum,1990,7273,692,19.76
14140,Iraq,Soybeans,1990,14615,692,23.41
14141,Iraq,Soybeans,1990,14615,692,19.76
14142,Iraq,Wheat,1990,10129,692,23.41
14143,Iraq,Wheat,1990,10129,692,19.76
14144,Iraq,Maize,1991,21857,692,23.21
14145,Iraq,Maize,1991,21857,692,19.68
14146,Iraq,Potatoes,1991,138029,692,23.21
14147,Iraq,Potatoes,1991,138029,692,19.68
14148,Iraq,"Rice, paddy",1991,22008,692,23.21
14149,Iraq,"Rice, paddy",1991,22008,692,19.68
14150,Iraq,Sorghum,1991,4348,692,23.21
14151,Iraq,Sorghum,1991,4348,692,19.68
14152,Iraq,Soybeans,1991,15000,692,23.21
14153,Iraq,Soybeans,1991,15000,692,19.68
14154,Iraq,Wheat,1991,8056,692,23.21
14155,Iraq,Wheat,1991,8056,692,19.68
14156,Iraq,Maize,1992,20046,692,21.52
14157,Iraq,Maize,1992,20046,692,17.76
14158,Iraq,Potatoes,1992,179167,692,21.52
14159,Iraq,Potatoes,1992,179167,692,17.76
14160,Iraq,"Rice, paddy",1992,18947,692,21.52
14161,Iraq,"Rice, paddy",1992,18947,692,17.76
14162,Iraq,Sorghum,1992,6125,692,21.52
14163,Iraq,Sorghum,1992,6125,692,17.76
14164,Iraq,Soybeans,1992,14800,692,21.52
14165,Iraq,Soybeans,1992,14800,692,17.76
14166,Iraq,Wheat,1992,5999,692,21.52
14167,Iraq,Wheat,1992,5999,692,17.76
14168,Iraq,Maize,1993,19310,692,22.86
14169,Iraq,Maize,1993,19310,692,18.75
14170,Iraq,Potatoes,1993,174739,692,22.86
14171,Iraq,Potatoes,1993,174739,692,18.75
14172,Iraq,"Rice, paddy",1993,18727,692,22.86
14173,Iraq,"Rice, paddy",1993,18727,692,18.75
14174,Iraq,Sorghum,1993,8333,692,22.86
14175,Iraq,Sorghum,1993,8333,692,18.75
14176,Iraq,Soybeans,1993,14815,692,22.86
14177,Iraq,Soybeans,1993,14815,692,18.75
14178,Iraq,Wheat,1993,5897,692,22.86
14179,Iraq,Wheat,1993,5897,692,18.75
14180,Iraq,Maize,1994,21333,692,23.47
14181,Iraq,Maize,1994,21333,692,20.02
14182,Iraq,Potatoes,1994,166360,692,23.47
14183,Iraq,Potatoes,1994,166360,692,20.02
14184,Iraq,"Rice, paddy",1994,23497,692,23.47
14185,Iraq,"Rice, paddy",1994,23497,692,20.02
14186,Iraq,Sorghum,1994,8571,692,23.47
14187,Iraq,Sorghum,1994,8571,692,20.02
14188,Iraq,Soybeans,1994,13846,692,23.47
14189,Iraq,Soybeans,1994,13846,692,20.02
14190,Iraq,Wheat,1994,7431,692,23.47
14191,Iraq,Wheat,1994,7431,692,20.02
14192,Iraq,Maize,1995,14286,816,23.32
14193,Iraq,Maize,1995,14286,816,19.86
14194,Iraq,Potatoes,1995,160385,816,23.32
14195,Iraq,Potatoes,1995,160385,816,19.86
14196,Iraq,"Rice, paddy",1995,18000,816,23.32
14197,Iraq,"Rice, paddy",1995,18000,816,19.86
14198,Iraq,Sorghum,1995,8889,816,23.32
14199,Iraq,Sorghum,1995,8889,816,19.86
14200,Iraq,Soybeans,1995,14000,816,23.32
14201,Iraq,Soybeans,1995,14000,816,19.86
14202,Iraq,Wheat,1995,8052,816,23.32
14203,Iraq,Wheat,1995,8052,816,19.86
14204,Iraq,Maize,1996,20833,616,23.96
14205,Iraq,Maize,1996,20833,616,20.13
14206,Iraq,Potatoes,1996,177576,616,23.96
14207,Iraq,Potatoes,1996,177576,616,20.13
14208,Iraq,"Rice, paddy",1996,22500,616,23.96
14209,Iraq,"Rice, paddy",1996,22500,616,20.13
14210,Iraq,Sorghum,1996,10000,616,23.96
14211,Iraq,Sorghum,1996,10000,616,20.13
14212,Iraq,Soybeans,1996,13750,616,23.96
14213,Iraq,Soybeans,1996,13750,616,20.13
14214,Iraq,Wheat,1996,8667,616,23.96
14215,Iraq,Wheat,1996,8667,616,20.13
14216,Iraq,Maize,1997,19836,848,22.74
14217,Iraq,Maize,1997,19836,848,19.23
14218,Iraq,Potatoes,1997,154474,848,22.74
14219,Iraq,Potatoes,1997,154474,848,19.23
14220,Iraq,"Rice, paddy",1997,20165,848,22.74
14221,Iraq,"Rice, paddy",1997,20165,848,19.23
14222,Iraq,Sorghum,1997,10000,848,22.74
14223,Iraq,Sorghum,1997,10000,848,19.23
14224,Iraq,Soybeans,1997,14000,848,22.74
14225,Iraq,Soybeans,1997,14000,848,19.23
14226,Iraq,Wheat,1997,7566,848,22.74
14227,Iraq,Wheat,1997,7566,848,19.23
14228,Iraq,Maize,1998,21803,755,24.33
14229,Iraq,Maize,1998,21803,755,20.65
14230,Iraq,Potatoes,1998,155263,755,24.33
14231,Iraq,Potatoes,1998,155263,755,20.65
14232,Iraq,"Rice, paddy",1998,23438,755,24.33
14233,Iraq,"Rice, paddy",1998,23438,755,20.65
14234,Iraq,Sorghum,1998,10000,755,24.33
14235,Iraq,Sorghum,1998,10000,755,20.65
14236,Iraq,Soybeans,1998,11181,755,24.33
14237,Iraq,Soybeans,1998,11181,755,20.65
14238,Iraq,Wheat,1998,8071,755,24.33
14239,Iraq,Wheat,1998,8071,755,20.65
14240,Iraq,Maize,1999,19167,508,24.42
14241,Iraq,Maize,1999,19167,508,20.85
14242,Iraq,Potatoes,1999,164972,508,24.42
14243,Iraq,Potatoes,1999,164972,508,20.85
14244,Iraq,"Rice, paddy",1999,13846,508,24.42
14245,Iraq,"Rice, paddy",1999,13846,508,20.85
14246,Iraq,Sorghum,1999,10000,508,24.42
14247,Iraq,Sorghum,1999,10000,508,20.85
14248,Iraq,Soybeans,1999,4365,508,24.42
14249,Iraq,Soybeans,1999,4365,508,20.85
14250,Iraq,Wheat,1999,6154,508,24.42
14251,Iraq,Wheat,1999,6154,508,20.85
14252,Iraq,Maize,2000,7560,548,23.9
14253,Iraq,Maize,2000,7560,548,20.28
14254,Iraq,Potatoes,2000,140645,548,23.9
14255,Iraq,Potatoes,2000,140645,548,20.28
14256,Iraq,"Rice, paddy",2000,6000,548,23.9
14257,Iraq,"Rice, paddy",2000,6000,548,20.28
14258,Iraq,Sorghum,2000,3333,548,23.9
14259,Iraq,Sorghum,2000,3333,548,20.28
14260,Iraq,Soybeans,2000,10000,548,23.9
14261,Iraq,Soybeans,2000,10000,548,20.28
14262,Iraq,Wheat,2000,3200,548,23.9
14263,Iraq,Wheat,2000,3200,548,20.28
14264,Iraq,Maize,2001,23613,837.47,24.45
14265,Iraq,Maize,2001,23613,837.47,20.8
14266,Iraq,Potatoes,2001,163947,837.47,24.45
14267,Iraq,Potatoes,2001,163947,837.47,20.8
14268,Iraq,"Rice, paddy",2001,12800,837.47,24.45
14269,Iraq,"Rice, paddy",2001,12800,837.47,20.8
14270,Iraq,Sorghum,2001,3333,837.47,24.45
14271,Iraq,Sorghum,2001,3333,837.47,20.8
14272,Iraq,Soybeans,2001,12000,837.47,24.45
14273,Iraq,Soybeans,2001,12000,837.47,20.8
14274,Iraq,Wheat,2001,7405,837.47,24.45
14275,Iraq,Wheat,2001,7405,837.47,20.8
14276,Iraq,Maize,2002,24433,878.68,23.76
14277,Iraq,Maize,2002,24433,878.68,20.1
14278,Iraq,Potatoes,2002,170047,878.68,23.76
